"","STATE","RACE","date","COVID_IMPUTED","NOCOVID_IMPUTED"
"22745","WY","Any other race alone or in combination","2021-10-23",137.017020629499,14441.9839114837
"22746","WY","Any other race alone or in combination","2021-10-30",143.678149950618,14435.3218504945
"22747","WY","Any other race alone or in combination","2021-11-06",97.2271841650819,14481.7728954563
"22748","WY","Any other race alone or in combination","2021-11-13",80.2980831052553,14498.7019911349
"22749","WY","Any other race alone or in combination","2021-11-20",48.5126459566487,14530.4873503414
"22750","WY","Any other race alone or in combination","2021-11-27",7.60507173382897,14571.3949290517
"22751","AK","Asian alone","2021-01-09",54.7252580377377,36648.2743127228
"22752","AK","Asian alone","2020-09-19",55.0228416460641,36647.9771601002
"22753","AK","Asian alone","2020-03-07",3.30554085723477,36701.3194168468
"22754","AK","Asian alone","2020-07-04",10.2326970494768,36692.7672847297
"22755","AK","Asian alone","2020-10-03",65.0394945499961,36637.9605068265
"22756","AK","Asian alone","2021-05-29",20.1015999056549,36682.8984001604
"22757","AK","Asian alone","2020-06-06",7.79522564891036,36695.2047887164
"22758","AK","Asian alone","2021-07-31",50.6036762236984,36652.3963218762
"22759","AK","Asian alone","2021-04-03",37.9997745005725,36665.0002253738
"22760","AK","Asian alone","2020-08-08",37.0120322333173,36665.9879679785
"22761","AK","Asian alone","2020-04-11",3.30554085723477,36700.0330402739
"22762","AK","Asian alone","2021-10-30",82.5427666797236,36620.457112113
"22763","AK","Asian alone","2020-03-14",3.30554085723477,36700.3161367269
"22764","AK","Asian alone","2020-07-11",21.354539329351,36681.6454607049
"22765","AK","Asian alone","2020-10-10",60.7001958170423,36642.299812802
"22766","AK","Asian alone","2021-05-08",30.9246585457434,36672.0753414794
"22767","AK","Asian alone","2020-06-13",3.63548044990552,36699.3645097238
"22768","AK","Asian alone","2020-05-16",3.30554085723477,36700.5227844285
"22769","AK","Asian alone","2021-04-10",17.8987608147348,36685.1012377614
"22770","AK","Asian alone","2020-08-15",37.3416567480411,36665.6583444424
"22771","AK","Asian alone","2020-04-18",3.30554085723477,36699.9843684444
"22772","AK","Asian alone","2021-06-12",6.24131336644714,36696.7586691967
"22773","AK","Asian alone","2021-10-09",134.731705342971,36568.2680053138
"22774","AK","Asian alone","2020-10-17",95.7894172438737,36607.2106693223
"22775","AK","Asian alone","2020-06-20",3.5521984069212,36699.4477981462
"22776","AK","Asian alone","2021-05-15",15.67261152611,36687.3273884717
"22777","AK","Asian alone","2021-09-11",71.5790644157165,36631.4208604569
"22778","AK","Asian alone","2020-05-23",3.30554085723477,36700.5288460661
"22779","AK","Asian alone","2021-11-13",52.947431688776,36650.0524684881
"22780","AK","Asian alone","2021-03-20",24.1716717620249,36678.828327288
"22781","AK","Asian alone","2020-11-21",184.256152031437,36518.7438033186
"22782","AK","Asian alone","2020-03-28",7.28059482735638,36695.7194334093
"22783","AK","Asian alone","2020-07-25",61.9867712066322,36641.0132361742
"22784","AK","Asian alone","2020-10-24",116.520440474833,36586.4795894531
"22785","AK","Asian alone","2020-06-27",9.59737452833001,36693.402630402
"22786","AK","Asian alone","2021-05-22",7.46860063073156,36695.5313993519
"22787","AK","Asian alone","2021-04-24",25.6580386125221,36677.3419611474
"22788","AK","Asian alone","2020-05-30",3.3477837353545,36699.65221679
"22789","AK","Asian alone","2020-05-02",3.30554085723477,36700.9234531178
"22790","AK","Asian alone","2021-03-27",36.5023436455082,36666.4976560108
"22791","AK","Asian alone","2020-11-28",155.818494083793,36547.1815732577
"22792","AK","Asian alone","2020-04-04",4.02875951448109,36698.9325356739
"22793","AK","Asian alone","2020-08-01",49.7796277891712,36653.2203739589
"22794","AK","Asian alone","2021-09-25",184.099171856515,36518.9005966085
"22795","AK","Asian alone","2021-01-30",36.7250409514818,36666.2749637273
"22796","AK","Asian alone","2020-09-12",30.6435479512529,36672.3564523751
"22797","AK","Asian alone","2021-05-01",34.0175777157438,36668.9824223264
"22798","AK","Asian alone","2021-08-28",64.3048968859965,36638.6949641771
"22799","AK","Asian alone","2020-05-09",3.30554085723477,36701.3245391521
"22800","AK","Asian alone","2020-09-05",40.634919457476,36662.3650813286
"22801","AK","Asian alone","2021-03-06",29.9759454953201,36673.0240545032
"22802","AK","Asian alone","2021-07-03",14.7516306932109,36688.2483695926
"22803","AK","Asian alone","2021-11-20",37.1621342956425,36665.8377408976
"22804","AK","Asian alone","2021-10-02",149.981340658865,36553.0182866454
"22805","AK","Asian alone","2021-02-06",29.9182554635804,36673.0817444442
"22806","AK","Asian alone","2021-06-05",9.56107149697927,36693.4389742104
"22807","AK","Asian alone","2021-09-04",95.4271268684351,36607.5728296556
"22808","AK","Asian alone","2021-08-07",81.0161122197146,36621.9838886943
"22809","AK","Asian alone","2021-06-19",4.68372999798921,36698.3161267873
"22810","AK","Asian alone","2021-10-16",98.5717601758119,36604.4280477372
"22811","AK","Asian alone","2021-03-13",27.3105485336959,36675.6894511464
"22812","AK","Asian alone","2021-11-06",63.7014264177966,36639.2980987112
"22813","AK","Asian alone","2020-03-21",5.74100500593434,36697.2590165288
"22814","AK","Asian alone","2020-07-18",27.6503628712736,36675.3496372566
"22815","AK","Asian alone","2021-01-16",54.3230037402119,36648.6769845571
"22816","AK","Asian alone","2021-01-02",67.075382335129,36635.924574417
"22817","AK","Asian alone","2020-08-29",22.1067033500128,36680.8932967311
"22818","AK","Asian alone","2021-08-14",50.1357461233695,36652.8641902565
"22819","AK","Asian alone","2021-04-17",34.0093543828622,36668.990645539
"22820","AK","Asian alone","2020-08-22",22.6927385487226,36680.3072614953
"22821","AK","Asian alone","2020-04-25",3.30554085723477,36701.1630333115
"22822","AK","Asian alone","2021-07-17",45.9979949009369,36657.0020056527
"22823","AK","Asian alone","2020-12-19",126.958913209842,36576.0410960125
"22824","AK","Asian alone","2021-02-20",36.8358071058058,36666.1641929383
"22825","AK","Asian alone","2021-01-23",43.5146566792588,36659.4853483998
"22826","AK","Asian alone","2021-11-27",5.79326807456774,36697.2067318987
"22827","AK","Asian alone","2020-09-26",73.1344266678874,36629.86557484
"22828","AK","Asian alone","2021-08-21",65.3558346572228,36637.6440464071
"22829","AK","Asian alone","2020-11-14",172.104170145436,36530.895813073
"22830","AK","Asian alone","2020-10-31",117.974683032836,36585.0252472103
"22831","AK","Asian alone","2021-07-24",49.8154162847937,36653.1845839475
"22832","AK","Asian alone","2021-06-26",7.94683202964016,36695.0531679518
"22833","AK","Asian alone","2021-10-23",101.971386549587,36601.0284517805
"22834","AK","Asian alone","2020-12-12",259.113053299305,36443.8871097255
"22835","AK","Asian alone","2021-02-27",18.0997980596076,36684.900201809
"22836","AK","Asian alone","2020-11-07",149.803361899507,36553.1966060402
"22837","AK","Asian alone","2020-12-05",240.672843741867,36462.3273508758
"22838","AK","Asian alone","2021-02-13",44.3883669644654,36658.6116343433
"22839","AK","Asian alone","2021-07-10",16.4229393557758,36686.5770606924
"22840","AK","Asian alone","2020-12-26",57.8676401584507,36645.1323615357
"22841","AK","Asian alone","2021-09-18",100.490478167032,36602.508528541
"22842","AL","Asian alone","2020-09-12",69.7347206590387,56343.2652793428
"22843","AL","Asian alone","2021-05-15",39.3706915456471,56373.6525732777
"22844","AL","Asian alone","2020-05-09",43.9284397849267,56369.0715607352
"22845","AL","Asian alone","2021-05-29",40.0693885770152,56372.9329364818
"22846","AL","Asian alone","2021-03-06",53.3429003886651,56359.6572726587
"22847","AL","Asian alone","2020-12-05",62.6946790465773,56350.3049650937
"22848","AL","Asian alone","2020-10-03",73.3649322545169,56339.6350677463
"22849","AL","Asian alone","2020-10-31",58.2909584227249,56354.7088280195
"22850","AL","Asian alone","2020-10-10",64.8155411558569,56348.184458838
"22851","AL","Asian alone","2021-05-08",41.1354527987222,56371.8653489871
"22852","AL","Asian alone","2020-06-27",50.9936136351761,56362.006385864
"22853","AL","Asian alone","2021-03-13",50.0922990229603,56362.9083337345
"22854","AL","Asian alone","2021-08-07",34.0994686702198,56378.9039024401
"22855","AL","Asian alone","2020-06-06",47.128635820555,56365.8713648863
"22856","AL","Asian alone","2020-10-17",64.8971428445922,56348.1028571442
"22857","AL","Asian alone","2021-10-09",34.0994686702198,56378.9104226412
"22858","AL","Asian alone","2020-07-11",75.9316897728406,56337.0683091987
"22859","AL","Asian alone","2020-06-20",50.2756424808532,56362.7243568767
"22860","AL","Asian alone","2021-08-14",45.6630104559141,56367.3373747452
"22861","AL","Asian alone","2020-07-04",56.2562760056541,56356.7437233214
"22862","AL","Asian alone","2020-05-16",43.8825182950039,56369.1174822866
"22863","AL","Asian alone","2020-05-23",44.7588362707185,56368.2411644247
"22864","AL","Asian alone","2020-07-25",81.2092383278565,56331.7907599902
"22865","AL","Asian alone","2021-02-20",53.5744238893054,56359.4254677988
"22866","AL","Asian alone","2020-10-24",75.412419087723,56337.5875808993
"22867","AL","Asian alone","2020-11-21",62.5850495589291,56350.4146312275
"22868","AL","Asian alone","2020-04-11",41.242298047901,56371.7598746571
"22869","AL","Asian alone","2020-05-30",46.9685120422561,56366.0314887474
"22870","AL","Asian alone","2020-05-02",44.01328127081,56368.9867193278
"22871","AL","Asian alone","2021-09-11",39.2069425955238,56373.793735856
"22872","AL","Asian alone","2021-03-27",40.9367106727368,56372.0652892712
"22873","AL","Asian alone","2020-11-28",60.6029453332231,56352.3966852539
"22874","AL","Asian alone","2020-06-13",49.5708334828446,56363.4291660665
"22875","AL","Asian alone","2020-04-25",45.1603478131257,56367.8396527812
"22876","AL","Asian alone","2021-03-20",34.0994686702198,56378.9970766599
"22877","AL","Asian alone","2021-01-30",70.2914807792092,56342.7082965968
"22878","AL","Asian alone","2021-05-01",41.7614112011318,56371.239297484
"22879","AL","Asian alone","2021-08-28",37.8013988802011,56375.199589196
"22880","AL","Asian alone","2021-07-31",34.0994686702198,56378.9046912752
"22881","AL","Asian alone","2020-07-18",83.5106523155978,56329.4893442056
